"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","intercropGermplasmDbId","intercropGermplasmName","germplasmEntryNumber","Grain moisture content - %|CO_321:0001198","Grain test weight - g/l|CO_321:0001210","Grain yield - kg/ha|CO_321:0001218","Heading time - Julian date (JD)|CO_321:0001233","Plant height - cm|CO_321:0001301","notes"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","321805","IL2022F4S-9304","","plot","323611","SI_Urb_23-825","1","2","825","41","19","test","","","","","14","822.12","5609.04","","","hd:N, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","321676","IL2022F4S-13202","","plot","323162","SI_Urb_23-826","1","2","826","40","19","test","","","","","14","771.63","5023.58","","","hd:N, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","322269","IL2022F4S-8903","","plot","322513","SI_Urb_23-827","1","2","827","39","19","test","","","","","14","767.75","5382.41","","","hd:N, obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","321922","IL2022F4S-9101","","plot","323448","SI_Urb_23-828","1","2","828","38","19","test","","","","","14","778.1","4768.63","","","hd:N, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","321871","IL2022F4S-12203","","plot","323809","SI_Urb_23-829","1","2","829","37","19","test","","","","","14","726.32","4985.81","","","hd:N, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","314721","IL2022-5938","22-5938","plot","323127","SI_Urb_23-83","1","1","83","15","3","test","","","","","14","791.05","6496.66","","","hd:E, obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","322017","IL2022F4S-10401","","plot","323426","SI_Urb_23-830","1","2","830","36","19","test","","","","","14","748.33","4617.54","","","hd:E, obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","322123","IL2022F4S-8803","","plot","323218","SI_Urb_23-831","1","2","831","35","19","test","","","","","14","686.18","4513.67","","","hd:E, obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","321973","IL2022F3S-24302","","plot","322583","SI_Urb_23-832","1","2","832","34","19","test","","","","","14","713.37","5618.48","","","hd:N, late, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","321765","IL2022F4S-20108","","plot","323805","SI_Urb_23-833","1","2","833","33","19","test","","","","","14","675.82","5420.18","","","hd:E, obs:Good (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","322031","IL2022F4S-19001","","plot","323744","SI_Urb_23-834","1","2","834","32","19","test","","","","","14","674.53","5155.78","","","hd:N, obs:Good (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","321661","IL2022F4S-12509","","plot","323829","SI_Urb_23-835","1","2","835","31","19","test","","","","","14","713.37","5004.7","","","hd:N, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","322105","IL2022F4S-15708","","plot","322456","SI_Urb_23-836","1","2","836","30","19","test","","","","","14","745.74","5958.42","","","hd:N, obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","314807","IL2022-11535","22-11535","plot","323040","SI_Urb_23-837","1","1","837","29","19","test","","","","","14","723.73","6147.28","","","hd:E, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315038","IL2022-5167","22-5167","plot","323549","SI_Urb_23-838","1","1","838","28","19","test","","","","","14","714.66","7422.06","","","hd:L, obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315253","IL2022-12644","22-12644","plot","323345","SI_Urb_23-839","1","1","839","27","19","test","","","","","14","719.84","5514.61","","","hd:E, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315492","IL2022-9537","22-9537","plot","323642","SI_Urb_23-84","1","1","84","14","3","test","","","","","14","791.05","6194.49","","","obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315846","IL2022-20830","22-20830","plot","323799","SI_Urb_23-840","1","1","840","26","19","test","","","","","14","718.55","6203.94","","","hd:N, obs:Good (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","314747","IL2022-17620","22-17620","plot","323630","SI_Urb_23-841","1","1","841","25","19","test","","","","","14","732.79","7686.46","","","hd:N, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","314604","IL2022-9913","22-9913","plot","323854","SI_Urb_23-842","1","1","842","24","19","test","","","","","14","715.96","6893.26","","","hd:E, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","314674","IL2022-9156","22-9156","plot","322970","SI_Urb_23-843","1","1","843","23","19","test","","","","","14","744.44","7667.57","","","hd:N, obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","314820","IL2022-774","22-774","plot","322603","SI_Urb_23-844","1","1","844","22","19","test","","","","","14","709.49","6147.28","","","hd:E, obs:Good (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315809","IL2022-9178","22-9178","plot","323370","SI_Urb_23-845","1","1","845","21","19","test","","","","","14","745.74","6685.52","","","hd:E, obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315283","IL2022-7972","22-7972","plot","323689","SI_Urb_23-846","1","1","846","20","19","test","","","","","14","744.44","7554.26","","","hd:N, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315526","IL2022-14361","22-14361","plot","323209","SI_Urb_23-847","1","1","847","19","19","test","","","","","14","722.43","6600.53","","","hd:E, obs:Good (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","314732","IL2022-21629","22-21629","plot","323074","SI_Urb_23-848","1","1","848","18","19","test","","","","","14","719.84","6987.69","","","hd:L, obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","314612","IL2022-8658","22-8658","plot","322556","SI_Urb_23-849","1","1","849","17","19","test","","","","","14","732.79","7063.23","","","hd:E, obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","314769","IL2022-9803","22-9803","plot","322391","SI_Urb_23-85","1","1","85","13","3","test","","","","","14","775.51","6364.46","","","obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","314742","IL2022-18801","22-18801","plot","323422","SI_Urb_23-850","1","1","850","16","19","test","","","","","14","682.3","6732.73","","","hd:N, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315293","IL2022-23362","22-23362","plot","323730","SI_Urb_23-851","1","1","851","15","19","test","","","","","14","757.39","7422.06","","","hd:E, obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315062","IL2022-16865","22-16865","plot","322750","SI_Urb_23-852","1","1","852","14","19","test","","","","","14","809.18","7440.95","","","hd:N, obs:Poor (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315320","IL2022-9223","22-9223","plot","323420","SI_Urb_23-853","1","1","853","13","19","test","","","","","14","826.01","7214.32","","","hd:N, obs:Good (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315091","IL2022-11058","22-11058","plot","323440","SI_Urb_23-854","1","1","854","12","19","test","","","","","14","739.26","5845.11","","","hd:N, obs:Poor (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315299","IL2022-5922","22-5922","plot","323435","SI_Urb_23-855","1","1","855","11","19","test","","","","","14","809.18","7044.35","","","hd:E, early, obs:Good (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","314872","IL2022-8578","22-8578","plot","322978","SI_Urb_23-856","1","1","856","10","19","test","","","","","14","800.11","6430.56","","","hd:E, obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","314888","IL2022-21804","22-21804","plot","322617","SI_Urb_23-857","1","1","857","9","19","test","","","","","14","800.11","6222.82","","","hd:E, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315030","IL2022-11724","22-11724","plot","322523","SI_Urb_23-858","1","1","858","8","19","test","","","","","14","796.23","6373.91","","","hd:N, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","314618","IL2022-22812","22-22812","plot","322392","SI_Urb_23-859","1","1","859","7","19","test","","","","","14","775.51","6015.08","","","hd:E, obs:Poor (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","314608","IL2022-18613","22-18613","plot","323741","SI_Urb_23-86","1","1","86","12","3","test","","","","","14","785.87","5524.05","","","hd:E, obs:Poor (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315063","IL2022-5305","22-5305","plot","323783","SI_Urb_23-860","1","1","860","6","19","test","","","","","14","791.05","7667.57","","","hd:N, obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315501","IL2022-4148","22-4148","plot","323129","SI_Urb_23-861","1","1","861","5","19","test","","","","","14","802.7","6997.13","","","hd:N, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315732","IL2022-21312","22-21312","plot","323725","SI_Urb_23-862","1","1","862","4","19","test","","","","","14","805.29","6496.66","","","hd:E, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315748","IL2022-22210","22-22210","plot","323852","SI_Urb_23-863","1","1","863","3","19","test","","","","","14","809.18","7327.63","","","hd:N, obs:Good (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315847","IL2022-20844","22-20844","plot","323423","SI_Urb_23-864","1","1","864","2","19","test","","","","","14","800.11","7053.79","","","hd:N, obs:Good (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315025","IL2022-3837","22-3837","plot","323278","SI_Urb_23-865","1","1","865","2","20","test","","","","","14","804","6694.96","","","hd:N, obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315797","IL2022-20314","22-20314","plot","323216","SI_Urb_23-866","1","1","866","3","20","test","","","","","14","796.23","6430.56","","","hd:N, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315654","IL2022-23625","22-23625","plot","322661","SI_Urb_23-867","1","1","867","4","20","test","","","","","14","789.76","6959.36","","","hd:N, obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","314666","IL2022-7172","22-7172","plot","323263","SI_Urb_23-868","1","1","868","5","20","test","","","","","14","787.17","6326.69","","","hd:E, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","314757","IL2022-8433","22-8433","plot","322987","SI_Urb_23-869","1","1","869","6","20","test","","","","","14","809.18","6496.66","","","hd:N, obs:Poor (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315123","IL2022-17935","22-17935","plot","323063","SI_Urb_23-87","1","1","87","11","3","test","","","","","14","811.77","6723.29","","","hd:E, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315814","IL2022-17769","22-17769","plot","323168","SI_Urb_23-870","1","1","870","7","20","test","","","","","14","797.52","6959.36","","","hd:E, obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","314852","IL2022-2920","22-2920","plot","322949","SI_Urb_23-871","1","1","871","8","20","test","","","","","14","781.99","7034.9","","","hd:L, obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315671","IL2022-19422","22-19422","plot","322903","SI_Urb_23-872","1","1","872","9","20","test","","","","","14","814.35","6676.08","","","hd:E, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","314700","IL2022-23406","22-23406","plot","323192","SI_Urb_23-873","1","1","873","10","20","test","","","","","14","778.1","6949.92","","","hd:N, obs:Poor (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315752","IL2022-9116","22-9116","plot","323349","SI_Urb_23-874","1","1","874","11","20","test","","","","","14","788.46","6978.25","","","hd:E, segregating, bearded , obs:Good (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315161","IL2022-23037","22-23037","plot","322765","SI_Urb_23-875","1","1","875","12","20","test","","","","","14","814.35","7743.12","","","hd:E, obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","314912","IL2022-6423","22-6423","plot","322651","SI_Urb_23-876","1","1","876","13","20","test","","","","","14","796.23","8205.81","","","hd:N, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315467","IL2022-11165","22-11165","plot","323801","SI_Urb_23-877","1","1","877","14","20","test","","","","","14","791.05","6713.85","","","hd:N, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315543","IL2022-4078","22-4078","plot","322394","SI_Urb_23-878","1","1","878","15","20","test","","","","","14","787.17","7818.66","","","hd:N, obs:Good (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315106","IL2022-23677","22-23677","plot","323307","SI_Urb_23-879","1","1","879","16","20","test","","","","","14","669.35","7440.95","","","hd:N, obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315502","IL2022-3277","22-3277","plot","322587","SI_Urb_23-88","1","1","88","10","3","test","","","","","14","709.49","3437.19","","","hd:L, obs:Poor (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315823","IL2022-16308","22-16308","plot","322780","SI_Urb_23-880","1","1","880","17","20","test","","","","","14","688.77","6959.36","","","hd:N, obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","314926","IL2022-11028","22-11028","plot","323305","SI_Urb_23-881","1","1","881","18","20","test","","","","","14","714.66","6798.83","","","hd:E, obs:Good (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315307","IL2022-2511","22-2511","plot","322570","SI_Urb_23-882","1","1","882","19","20","test","","","","","14","709.49","7931.97","","","hd:N, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315103","IL2022-6726","22-6726","plot","322730","SI_Urb_23-883","1","1","883","20","20","test","","","","","14","727.61","6676.08","","","hd:E, obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","314585","IL2022-23808","22-23808","plot","322826","SI_Urb_23-884","1","1","884","21","20","test","","","","","14","750.92","6902.7","","","hd:E, npt, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315206","IL2022-16620","22-16620","plot","323679","SI_Urb_23-885","1","1","885","22","20","test","","","","","14","763.86","6846.05","","","hd:N, obs:Fair (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315313","IL2022-3306","22-3306","plot","322457","SI_Urb_23-886","1","1","886","23","20","test","","","","","14","732.79","8640.18","","","hd:N, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315088","IL2022-20744","22-20744","plot","323319","SI_Urb_23-887","1","1","887","24","20","test","","","","","14","734.08","7167.1","","","hd:N, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315059","IL2022-22142","22-22142","plot","323515","SI_Urb_23-888","1","1","888","25","20","test","","","","","14","725.02","8196.37","","","hd:E, obs:Good (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","315463","IL2022-13604","22-13604","plot","323441","SI_Urb_23-889","1","1","889","26","20","test","","","","","14","715.96","6798.83","","","hd:N, obs:Normal (Operator: jrutkoski, Time: )"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1384","SI_Urb_23","Small increase trial from HR and SPN","CRD","1.3335","3.5814","","","","2023-October-28","2023-July-04","26","Urbana, IL","314657","IL2022-15743","22-15743","plot","322866","SI_Urb_23-89","1","1","89","9","3","test","","","","","14","798.82","6978.25","","","obs:Normal (Operator: jrutkoski, Time: )"
